ИдентификаторЛота;Идентификатор;Организатор;Тендер;СуммаЛота;ОписаниеТендера;Лот;Адрес поставки;АдресОрганизатора;Главный орган;IDOrganizator;Заклад-замовник;Назва закладу
UA-2019-05-30-000175-c-L1;UA-2019-05-30-000175-c;УПРАВЛІННЯ ОСВІТИ І НАУКИ  БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ;"Електромонтажні роботи (з аварійного ремонту (поточного ремонту) електромережі на об'єкту: Дошкільний навчальний заклад комбінованого типу ""Теремки"")";10789.06;"Електромонтажні роботи (з аварійного ремонту (поточного ремонту) електромережі на об'єкту: Дошкільний навчальний заклад комбінованого типу ""Теремки"")";"Електромонтажні роботи (з аварійного ремонту (поточного ремонту) електромережі на об'єкту: Дошкільний навчальний заклад комбінованого типу ""Теремки"")";вул. Володимира Великого, 4а;вул. Гагаріна, буд. 18;УПРАВЛІННЯ ОСВІТИ І НАУКИ  БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ;2143838;True;УПРАВЛІННЯ ОСВІТИ І НАУКИ  БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ
UA-2019-05-30-000371-c-L1;UA-2019-05-30-000371-c;УПРАВЛІННЯ ОСВІТИ І НАУКИ  БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ;"Електромонтажні роботи (з аварійного ремонту (поточного ремонту) електромережі на об'єкту: Дошкільний навчальний заклад комбінованого типу ""Джерельце"")";9212.68;"Електромонтажні роботи (з аварійного ремонту (поточного ремонту) електромережі на об'єкту: Дошкільний навчальний заклад комбінованого типу ""Джерельце"")";"Електромонтажні роботи (з аварійного ремонту (поточного ремонту) електромережі на об'єкту: Дошкільний навчальний заклад комбінованого типу ""Джерельце"")";вул. Симона Петлюри, 13Б;вул. Гагаріна, буд. 18;УПРАВЛІННЯ ОСВІТИ І НАУКИ  БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ;2143838;True;УПРАВЛІННЯ ОСВІТИ І НАУКИ  БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ
UA-2019-05-21-000066-c-L1;UA-2019-05-21-000066-c;УПРАВЛІННЯ ОСВІТИ І НАУКИ  БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ;"Завершальні будівельні роботи (поточний ремонт приміщень ДНЗ ""Золота рибка"")";199682.28;"Завершальні будівельні роботи (поточний ремонт приміщень ДНЗ ""Золота рибка"")";"Завершальні будівельні роботи (поточний ремонт приміщень ДНЗ ""Золота рибка"")";бульвар Незалежності, 11б;вул. Гагаріна, буд. 18;УПРАВЛІННЯ ОСВІТИ І НАУКИ  БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ;2143838;True;УПРАВЛІННЯ ОСВІТИ І НАУКИ  БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ
UA-2019-05-20-000520-c-L1;UA-2019-05-20-000520-c;УПРАВЛІННЯ ОСВІТИ І НАУКИ  БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ;"Інші завершальні будівельні роботи (поточний ремонт приміщення роздаточної групи ""Бджілка"" ДНЗ ""Джерельце"")";68626.74;"Інші завершальні будівельні роботи (поточний ремонт приміщення роздаточної групи ""Бджілка"" ДНЗ ""Джерельце"")";"Інші завершальні будівельні роботи (поточний ремонт приміщення роздаточної групи ""Бджілка"" ДНЗ ""Джерельце"")";вул. Симона Петлюри, 13Б;вул. Гагаріна, буд. 18;УПРАВЛІННЯ ОСВІТИ І НАУКИ  БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ;2143838;True;УПРАВЛІННЯ ОСВІТИ І НАУКИ  БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ
UA-2019-01-28-001137-c-L1;UA-2019-01-28-001137-c;УПРАВЛІННЯ ОСВІТИ І НАУКИ  БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ;Цитрусові фрукти;1500000;Цитрусові фрукти;Цитрусові фрукти;заклади освіти;вул. Гагаріна, буд. 18;УПРАВЛІННЯ ОСВІТИ І НАУКИ  БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ;2143838;True;УПРАВЛІННЯ ОСВІТИ І НАУКИ  БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ
UA-2019-04-01-000591-c-L1;UA-2019-04-01-000591-c;УПРАВЛІННЯ ОСВІТИ І НАУКИ  БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ;"Водопровідні та санітарно-технічні роботи (поточний ремонт зовнішніх інженерних мереж на об'єкті: Дошкільний навчальний заклад (ясла-садок) комбінованого типу ""Барвінок"")";57302.42;"Водопровідні та санітарно-технічні роботи (поточний ремонт зовнішніх інженерних мереж на об'єкті: Дошкільний навчальний заклад (ясла-садок) комбінованого типу ""Барвінок"")";"Водопровідні та санітарно-технічні роботи (поточний ремонт зовнішніх інженерних мереж на об'єкті: Дошкільний навчальний заклад (ясла-садок) комбінованого типу ""Барвінок"")";вул. Короленко, 57-а;вул. Гагаріна, буд. 18;УПРАВЛІННЯ ОСВІТИ І НАУКИ  БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ;2143838;True;УПРАВЛІННЯ ОСВІТИ І НАУКИ  БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ
UA-2019-04-01-000515-c-L1;UA-2019-04-01-000515-c;УПРАВЛІННЯ ОСВІТИ І НАУКИ  БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ;"Інші завершальні будівельні роботи (поточний ремонт стелі актової зали ДНЗ (ясла-садок) комбінованого типу ""Сонечко"")";32406.25;"Інші завершальні будівельні роботи (поточний ремонт стелі актової зали ДНЗ (ясла-садок) комбінованого типу ""Сонечко"")";"Інші завершальні будівельні роботи (поточний ремонт стелі актової зали ДНЗ (ясла-садок) комбінованого типу ""Сонечко"")";вул. Короленко, 74;вул. Гагаріна, буд. 18;УПРАВЛІННЯ ОСВІТИ І НАУКИ  БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ;2143838;True;УПРАВЛІННЯ ОСВІТИ І НАУКИ  БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ
UA-2019-04-04-000311-c-L1;UA-2019-04-04-000311-c;УПРАВЛІННЯ ОСВІТИ І НАУКИ  БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ;Послуги з ремонту і технічного обслуговування техніки (поточний ремонт світлодіодної голови);5150;Послуги з ремонту і технічного обслуговування техніки (поточний ремонт світлодіодної голови);Послуги з ремонту і технічного обслуговування техніки (поточний ремонт світлодіодної голови);вул. Грушевського, 21-А;вул. Гагаріна, буд. 18;УПРАВЛІННЯ ОСВІТИ І НАУКИ  БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ;2143838;True;УПРАВЛІННЯ ОСВІТИ І НАУКИ  БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ
UA-2019-04-05-000092-c-L1;UA-2019-04-05-000092-c;УПРАВЛІННЯ ОСВІТИ І НАУКИ  БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ;"Столярні та теслярні роботи (поточний ремонт харчоблоку та сходових клітин ДНЗ ""Червоні вітрила"")";199950.71;"Столярні та теслярні роботи (поточний ремонт харчоблоку та сходових клітин ДНЗ ""Червоні вітрила"")";"Столярні та теслярні роботи (поточний ремонт харчоблоку та сходових клітин ДНЗ ""Червоні вітрила"")";вул. Героїв Небесної Сотні, 150-а;вул. Гагаріна, буд. 18;УПРАВЛІННЯ ОСВІТИ І НАУКИ  БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ;2143838;True;УПРАВЛІННЯ ОСВІТИ І НАУКИ  БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ
UA-2019-03-18-000575-c-L1;UA-2019-03-18-000575-c;УПРАВЛІННЯ ОСВІТИ І НАУКИ  БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ;"Послуги зі встановлення електричного обладнання (послуги з встановлення електричного обладнання) на об'єкті: Дошкільний навчальний заклад (ясла-садок) комбінованого типу ""Віночок"")";12782.56;"Послуги зі встановлення електричного обладнання (послуги з встановлення електричного обладнання) на об'єкті: Дошкільний навчальний заклад (ясла-садок) комбінованого типу ""Віночок"")";"Послуги зі встановлення електричного обладнання (послуги з встановлення електричного обладнання) на об'єкті: Дошкільний навчальний заклад (ясла-садок) комбінованого типу ""Віночок"")";вул.  Благодатна, 130;вул. Гагаріна, буд. 18;УПРАВЛІННЯ ОСВІТИ І НАУКИ  БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ;2143838;True;УПРАВЛІННЯ ОСВІТИ І НАУКИ  БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ
